ts,phase,mode,cycle_time_ms,cycle_num,ch,packets,pps,avg_pps,dwell_ms,z_score
1776656314.8906436,P1_rr_10000ms,rr,10000,60,11,38,47.73869323730469,,769,
1776656314.8906436,P1_rr_10000ms,rr,10000,60,12,5,6.281406879425049,,769,
1776656314.8906436,P1_rr_10000ms,rr,10000,60,13,0,0.0,,769,
1776656325.2536883,P1_rr_10000ms,rr,10000,61,1,45,56.53266143798828,,769,
1776656325.2536883,P1_rr_10000ms,rr,10000,61,2,10,12.562813758850098,,769,
1776656325.2536883,P1_rr_10000ms,rr,10000,61,3,0,0.0,,769,
1776656325.2536883,P1_rr_10000ms,rr,10000,61,4,5,6.281406879425049,,769,
1776656325.2536883,P1_rr_10000ms,rr,10000,61,5,2,2.5125627517700195,,769,
1776656325.2536883,P1_rr_10000ms,rr,10000,61,6,217,272.6130676269531,,769,
1776656325.2536883,P1_rr_10000ms,rr,10000,61,7,4,5.025125503540039,,769,
1776656325.2536883,P1_rr_10000ms,rr,10000,61,8,6,7.537688255310059,,769,
1776656325.2536883,P1_rr_10000ms,rr,10000,61,9,6,7.537688255310059,,769,
1776656325.2536883,P1_rr_10000ms,rr,10000,61,10,8,10.050251007080078,,769,
1776656325.2536883,P1_rr_10000ms,rr,10000,61,11,26,32.66331481933594,,769,
1776656325.2536883,P1_rr_10000ms,rr,10000,61,12,0,0.0,,769,
1776656325.2536883,P1_rr_10000ms,rr,10000,61,13,0,0.0,,769,
1776656335.6207237,P1_rr_10000ms,rr,10000,62,1,27,33.91959762573242,,769,
1776656335.6207237,P1_rr_10000ms,rr,10000,62,2,1,1.2562813758850098,,769,
1776656335.6207237,P1_rr_10000ms,rr,10000,62,3,7,8.793970108032227,,769,
1776656335.6207237,P1_rr_10000ms,rr,10000,62,4,0,0.0,,769,
1776656335.6207237,P1_rr_10000ms,rr,10000,62,5,2,2.5125627517700195,,769,
1776656335.6207237,P1_rr_10000ms,rr,10000,62,6,247,310.301513671875,,769,
1776656335.6207237,P1_rr_10000ms,rr,10000,62,7,5,6.281406879425049,,769,
1776656335.6207237,P1_rr_10000ms,rr,10000,62,8,8,10.050251007080078,,769,
1776656335.6207237,P1_rr_10000ms,rr,10000,62,9,8,10.050251007080078,,769,
1776656335.6207237,P1_rr_10000ms,rr,10000,62,10,5,6.281406879425049,,769,
1776656335.6207237,P1_rr_10000ms,rr,10000,62,11,80,100.50251007080078,,769,
1776656335.6207237,P1_rr_10000ms,rr,10000,62,12,3,3.7688441276550293,,769,
1776656335.6207237,P1_rr_10000ms,rr,10000,62,13,0,0.0,,769,
1776656345.980329,P1_rr_10000ms,rr,10000,63,1,38,47.73869323730469,,769,
1776656345.980329,P1_rr_10000ms,rr,10000,63,2,3,3.7688441276550293,,769,
1776656345.980329,P1_rr_10000ms,rr,10000,63,3,6,7.537688255310059,,769,
1776656345.980329,P1_rr_10000ms,rr,10000,63,4,2,2.5125627517700195,,769,
1776656345.980329,P1_rr_10000ms,rr,10000,63,5,2,2.5125627517700195,,769,
1776656345.980329,P1_rr_10000ms,rr,10000,63,6,252,316.5829162597656,,769,
1776656345.980329,P1_rr_10000ms,rr,10000,63,7,9,11.306532859802246,,769,
1776656345.980329,P1_rr_10000ms,rr,10000,63,8,2,2.5125627517700195,,769,
1776656345.980329,P1_rr_10000ms,rr,10000,63,9,8,10.050251007080078,,769,
1776656345.980329,P1_rr_10000ms,rr,10000,63,10,1,1.2562813758850098,,769,
1776656345.980329,P1_rr_10000ms,rr,10000,63,11,38,47.73869323730469,,769,
1776656345.980329,P1_rr_10000ms,rr,10000,63,12,3,3.7688441276550293,,769,
1776656345.980329,P1_rr_10000ms,rr,10000,63,13,0,0.0,,769,
1776656356.3635876,P1_rr_10000ms,rr,10000,64,1,64,80.40200805664062,,769,
1776656356.3635876,P1_rr_10000ms,rr,10000,64,2,1,1.2562813758850098,,769,
1776656356.3635876,P1_rr_10000ms,rr,10000,64,3,1,1.2562813758850098,,769,
1776656356.3635876,P1_rr_10000ms,rr,10000,64,4,4,5.025125503540039,,769,
1776656356.3635876,P1_rr_10000ms,rr,10000,64,5,4,5.025125503540039,,769,
1776656356.3635876,P1_rr_10000ms,rr,10000,64,6,207,260.0502624511719,,769,
1776656356.3635876,P1_rr_10000ms,rr,10000,64,7,7,8.793970108032227,,769,
1776656356.3635876,P1_rr_10000ms,rr,10000,64,8,10,12.562813758850098,,769,
1776656356.3635876,P1_rr_10000ms,rr,10000,64,9,5,6.281406879425049,,769,
1776656356.3635876,P1_rr_10000ms,rr,10000,64,10,9,11.306532859802246,,769,
1776656356.3635876,P1_rr_10000ms,rr,10000,64,11,20,25.125627517700195,,769,
1776656356.3635876,P1_rr_10000ms,rr,10000,64,12,1,1.2562813758850098,,769,
1776656356.3635876,P1_rr_10000ms,rr,10000,64,13,1,1.2562813758850098,,769,
1776656366.727235,P1_rr_10000ms,rr,10000,65,1,51,64.07035064697266,,769,
1776656366.727235,P1_rr_10000ms,rr,10000,65,2,2,2.5125627517700195,,769,
1776656366.727235,P1_rr_10000ms,rr,10000,65,3,0,0.0,,769,
1776656366.727235,P1_rr_10000ms,rr,10000,65,4,2,2.5125627517700195,,769,
1776656366.727235,P1_rr_10000ms,rr,10000,65,5,3,3.7688441276550293,,769,
1776656366.727235,P1_rr_10000ms,rr,10000,65,6,229,287.6884460449219,,769,
1776656366.727235,P1_rr_10000ms,rr,10000,65,7,2,2.5125627517700195,,769,
1776656366.727235,P1_rr_10000ms,rr,10000,65,8,12,15.075376510620117,,769,
1776656366.727235,P1_rr_10000ms,rr,10000,65,9,2,2.5125627517700195,,769,
1776656366.727235,P1_rr_10000ms,rr,10000,65,10,1,1.2562813758850098,,769,
1776656366.727235,P1_rr_10000ms,rr,10000,65,11,36,45.226131439208984,,769,
1776656366.727235,P1_rr_10000ms,rr,10000,65,12,0,0.0,,769,
1776656366.727235,P1_rr_10000ms,rr,10000,65,13,0,0.0,,769,
1776656408.1540802,P2_ad_3000ms,rr,3000,69,1,38,47.73869323730469,,230,
1776656408.1540802,P2_ad_3000ms,rr,3000,69,2,5,6.281406879425049,,230,
1776656408.1540802,P2_ad_3000ms,rr,3000,69,3,5,6.281406879425049,,230,
1776656408.1540802,P2_ad_3000ms,rr,3000,69,4,2,2.5125627517700195,,230,
1776656408.1540802,P2_ad_3000ms,rr,3000,69,5,16,20.100502014160156,,230,
1776656408.1540802,P2_ad_3000ms,rr,3000,69,6,263,330.4020080566406,,230,
1776656408.1540802,P2_ad_3000ms,rr,3000,69,7,3,3.7688441276550293,,230,
1776656408.1540802,P2_ad_3000ms,rr,3000,69,8,8,10.050251007080078,,230,
1776656408.1540802,P2_ad_3000ms,rr,3000,69,9,12,15.075376510620117,,230,
1776656408.1540802,P2_ad_3000ms,rr,3000,69,10,4,5.025125503540039,,230,
1776656408.1540802,P2_ad_3000ms,rr,3000,69,11,37,46.4824104309082,,230,
1776656408.1540802,P2_ad_3000ms,rr,3000,69,12,1,1.2562813758850098,,230,
1776656408.1540802,P2_ad_3000ms,rr,3000,69,13,0,0.0,,230,
1776656418.4480608,P2_ad_3000ms,rr,3000,70,1,48,60.30150604248047,,230,
1776656418.4480608,P2_ad_3000ms,rr,3000,70,2,9,11.306532859802246,,230,
1776656418.4480608,P2_ad_3000ms,rr,3000,70,3,0,0.0,,230,
1776656418.4480608,P2_ad_3000ms,rr,3000,70,4,0,0.0,,230,
1776656418.4480608,P2_ad_3000ms,rr,3000,70,5,11,13.819095611572266,,230,
1776656418.4480608,P2_ad_3000ms,rr,3000,70,6,235,295.22613525390625,,230,
1776656418.4480608,P2_ad_3000ms,rr,3000,70,7,10,12.562813758850098,,230,
1776656418.4480608,P2_ad_3000ms,rr,3000,70,8,5,6.281406879425049,,230,
1776656418.4480608,P2_ad_3000ms,rr,3000,70,9,6,7.537688255310059,,230,
1776656418.4480608,P2_ad_3000ms,rr,3000,70,10,2,2.5125627517700195,,230,
1776656418.4480608,P2_ad_3000ms,rr,3000,70,11,36,45.226131439208984,,230,
1776656418.4480608,P2_ad_3000ms,rr,3000,70,12,0,0.0,,230,
1776656418.4480608,P2_ad_3000ms,rr,3000,70,13,0,0.0,,230,
1776656428.8719873,P2_ad_3000ms,rr,3000,71,1,62,77.88945007324219,,230,
1776656428.8719873,P2_ad_3000ms,rr,3000,71,2,28,35.175880432128906,,230,
1776656428.8719873,P2_ad_3000ms,rr,3000,71,3,4,5.025125503540039,,230,
1776656428.8719873,P2_ad_3000ms,rr,3000,71,4,0,0.0,,230,
1776656428.8719873,P2_ad_3000ms,rr,3000,71,5,16,20.100502014160156,,230,
1776656428.8719873,P2_ad_3000ms,rr,3000,71,6,248,311.55780029296875,,230,
1776656428.8719873,P2_ad_3000ms,rr,3000,71,7,5,6.281406879425049,,230,
1776656428.8719873,P2_ad_3000ms,rr,3000,71,8,10,12.562813758850098,,230,
1776656428.8719873,P2_ad_3000ms,rr,3000,71,9,4,5.025125503540039,,230,
1776656428.8719873,P2_ad_3000ms,rr,3000,71,10,0,0.0,,230,
1776656428.8719873,P2_ad_3000ms,rr,3000,71,11,24,30.150753021240234,,230,
1776656428.8719873,P2_ad_3000ms,rr,3000,71,12,2,2.5125627517700195,,230,
1776656428.8719873,P2_ad_3000ms,rr,3000,71,13,0,0.0,,230,
1776656439.2634637,P2_ad_3000ms,rr,3000,72,1,50,62.81407165527344,,230,
1776656439.2634637,P2_ad_3000ms,rr,3000,72,2,4,5.025125503540039,,230,
1776656439.2634637,P2_ad_3000ms,rr,3000,72,3,2,2.5125627517700195,,230,
1776656439.2634637,P2_ad_3000ms,rr,3000,72,4,1,1.2562813758850098,,230,
1776656439.2634637,P2_ad_3000ms,rr,3000,72,5,3,3.7688441276550293,,230,
1776656439.2634637,P2_ad_3000ms,rr,3000,72,6,243,305.2763671875,,230,
1776656439.2634637,P2_ad_3000ms,rr,3000,72,7,2,2.5125627517700195,,230,
1776656439.2634637,P2_ad_3000ms,rr,3000,72,8,0,0.0,,230,
1776656439.2634637,P2_ad_3000ms,rr,3000,72,9,11,13.819095611572266,,230,
1776656439.2634637,P2_ad_3000ms,rr,3000,72,10,7,8.793970108032227,,230,
1776656439.2634637,P2_ad_3000ms,rr,3000,72,11,32,40.20100402832031,,230,
1776656439.2634637,P2_ad_3000ms,rr,3000,72,12,1,1.2562813758850098,,230,
1776656439.2634637,P2_ad_3000ms,rr,3000,72,13,0,0.0,,230,
1776656449.613728,P2_ad_3000ms,rr,3000,73,1,52,65.32662963867188,,230,
1776656449.613728,P2_ad_3000ms,rr,3000,73,2,4,5.025125503540039,,230,
1776656449.613728,P2_ad_3000ms,rr,3000,73,3,0,0.0,,230,
1776656449.613728,P2_ad_3000ms,rr,3000,73,4,1,1.2562813758850098,,230,
1776656449.613728,P2_ad_3000ms,rr,3000,73,5,1,1.2562813758850098,,230,
1776656449.613728,P2_ad_3000ms,rr,3000,73,6,269,337.939697265625,,230,
1776656449.613728,P2_ad_3000ms,rr,3000,73,7,2,2.5125627517700195,,230,
1776656449.613728,P2_ad_3000ms,rr,3000,73,8,0,0.0,,230,
1776656449.613728,P2_ad_3000ms,rr,3000,73,9,0,0.0,,230,
1776656449.613728,P2_ad_3000ms,rr,3000,73,10,15,18.844221115112305,,230,
1776656449.613728,P2_ad_3000ms,rr,3000,73,11,55,69.09547424316406,,230,
1776656449.613728,P2_ad_3000ms,rr,3000,73,12,1,1.2562813758850098,,230,
1776656449.613728,P2_ad_3000ms,rr,3000,73,13,0,0.0,,230,
1776656459.9821694,P2_ad_3000ms,rr,3000,74,1,46,57.788944244384766,,230,
1776656459.9821694,P2_ad_3000ms,rr,3000,74,2,1,1.2562813758850098,,230,
1776656459.9821694,P2_ad_3000ms,rr,3000,74,3,2,2.5125627517700195,,230,
1776656459.9821694,P2_ad_3000ms,rr,3000,74,4,3,3.7688441276550293,,230,
1776656459.9821694,P2_ad_3000ms,rr,3000,74,5,16,20.100502014160156,,230,
1776656459.9821694,P2_ad_3000ms,rr,3000,74,6,256,321.6080322265625,,230,
1776656459.9821694,P2_ad_3000ms,rr,3000,74,7,9,11.306532859802246,,230,
1776656459.9821694,P2_ad_3000ms,rr,3000,74,8,0,0.0,,230,
1776656459.9821694,P2_ad_3000ms,rr,3000,74,9,3,3.7688441276550293,,230,
1776656459.9821694,P2_ad_3000ms,rr,3000,74,10,10,12.562813758850098,,230,
1776656459.9821694,P2_ad_3000ms,rr,3000,74,11,33,41.4572868347168,,230,
1776656459.9821694,P2_ad_3000ms,rr,3000,74,12,1,1.2562813758850098,,230,
1776656459.9821694,P2_ad_3000ms,rr,3000,74,13,0,0.0,,230,
1776656470.3488736,P2_ad_3000ms,rr,3000,75,1,51,64.07035064697266,,230,
1776656470.3488736,P2_ad_3000ms,rr,3000,75,2,8,10.050251007080078,,230,
1776656470.3488736,P2_ad_3000ms,rr,3000,75,3,6,7.537688255310059,,230,
1776656470.3488736,P2_ad_3000ms,rr,3000,75,4,3,3.7688441276550293,,230,
1776656470.3488736,P2_ad_3000ms,rr,3000,75,5,4,5.025125503540039,,230,
1776656470.3488736,P2_ad_3000ms,rr,3000,75,6,300,376.8844299316406,,230,
1776656470.3488736,P2_ad_3000ms,rr,3000,75,7,9,11.306532859802246,,230,
1776656470.3488736,P2_ad_3000ms,rr,3000,75,8,2,2.5125627517700195,,230,
1776656470.3488736,P2_ad_3000ms,rr,3000,75,9,3,3.7688441276550293,,230,
1776656470.3488736,P2_ad_3000ms,rr,3000,75,10,1,1.2562813758850098,,230,
1776656470.3488736,P2_ad_3000ms,rr,3000,75,11,66,82.9145736694336,,230,
1776656470.3488736,P2_ad_3000ms,rr,3000,75,12,4,5.025125503540039,,230,
1776656470.3488736,P2_ad_3000ms,rr,3000,75,13,0,0.0,,230,
1776656480.6518047,P2_ad_3000ms,rr,3000,76,1,78,97.98995208740234,,230,
1776656480.6518047,P2_ad_3000ms,rr,3000,76,2,1,1.2562813758850098,,230,
1776656480.6518047,P2_ad_3000ms,rr,3000,76,3,1,1.2562813758850098,,230,
1776656480.6518047,P2_ad_3000ms,rr,3000,76,4,1,1.2562813758850098,,230,
1776656480.6518047,P2_ad_3000ms,rr,3000,76,5,7,8.793970108032227,,230,
1776656480.6518047,P2_ad_3000ms,rr,3000,76,6,344,432.1607971191406,,230,
1776656480.6518047,P2_ad_3000ms,rr,3000,76,7,10,12.562813758850098,,230,
1776656480.6518047,P2_ad_3000ms,rr,3000,76,8,17,21.356782913208008,,230,
1776656480.6518047,P2_ad_3000ms,rr,3000,76,9,8,10.050251007080078,,230,
1776656480.6518047,P2_ad_3000ms,rr,3000,76,10,1,1.2562813758850098,,230,
1776656480.6518047,P2_ad_3000ms,rr,3000,76,11,65,81.65829467773438,,230,
1776656480.6518047,P2_ad_3000ms,rr,3000,76,12,0,0.0,,230,
1776656480.6518047,P2_ad_3000ms,rr,3000,76,13,0,0.0,,230,
1776656491.0410137,P2_ad_3000ms,rr,3000,77,1,54,67.83919525146484,,230,
1776656491.0410137,P2_ad_3000ms,rr,3000,77,2,5,6.281406879425049,,230,
1776656491.0410137,P2_ad_3000ms,rr,3000,77,3,0,0.0,,230,
1776656491.0410137,P2_ad_3000ms,rr,3000,77,4,3,3.7688441276550293,,230,
1776656491.0410137,P2_ad_3000ms,rr,3000,77,5,0,0.0,,230,
1776656491.0410137,P2_ad_3000ms,rr,3000,77,6,197,247.48744201660156,,230,
1776656491.0410137,P2_ad_3000ms,rr,3000,77,7,5,6.281406879425049,,230,
1776656491.0410137,P2_ad_3000ms,rr,3000,77,8,7,8.793970108032227,,230,
1776656491.0410137,P2_ad_3000ms,rr,3000,77,9,3,3.7688441276550293,,230,
1776656491.0410137,P2_ad_3000ms,rr,3000,77,10,6,7.537688255310059,,230,
1776656491.0410137,P2_ad_3000ms,rr,3000,77,11,58,72.86431884765625,,230,
1776656491.0410137,P2_ad_3000ms,rr,3000,77,12,0,0.0,,230,
1776656491.0410137,P2_ad_3000ms,rr,3000,77,13,0,0.0,,230,
1776656501.369958,P2_ad_3000ms,rr,3000,78,1,57,71.60803985595703,,230,
1776656501.369958,P2_ad_3000ms,rr,3000,78,2,2,2.5125627517700195,,230,
1776656501.369958,P2_ad_3000ms,rr,3000,78,3,5,6.281406879425049,,230,
1776656501.369958,P2_ad_3000ms,rr,3000,78,4,4,5.025125503540039,,230,
1776656501.369958,P2_ad_3000ms,rr,3000,78,5,3,3.7688441276550293,,230,
1776656501.369958,P2_ad_3000ms,rr,3000,78,6,283,355.52764892578125,,230,
1776656501.369958,P2_ad_3000ms,rr,3000,78,7,7,8.793970108032227,,230,
1776656501.369958,P2_ad_3000ms,rr,3000,78,8,6,7.537688255310059,,230,
1776656501.369958,P2_ad_3000ms,rr,3000,78,9,1,1.2562813758850098,,230,
1776656501.369958,P2_ad_3000ms,rr,3000,78,10,12,15.075376510620117,,230,
1776656501.369958,P2_ad_3000ms,rr,3000,78,11,63,79.1457290649414,,230,
1776656501.369958,P2_ad_3000ms,rr,3000,78,12,1,1.2562813758850098,,230,
1776656501.369958,P2_ad_3000ms,rr,3000,78,13,0,0.0,,230,
1776656511.768542,P2_ad_3000ms,rr,3000,79,1,44,55.27638244628906,,230,
1776656511.768542,P2_ad_3000ms,rr,3000,79,2,2,2.5125627517700195,,230,
1776656511.768542,P2_ad_3000ms,rr,3000,79,3,0,0.0,,230,
1776656511.768542,P2_ad_3000ms,rr,3000,79,4,7,8.793970108032227,,230,
1776656511.768542,P2_ad_3000ms,rr,3000,79,5,2,2.5125627517700195,,230,
1776656511.768542,P2_ad_3000ms,rr,3000,79,6,334,419.5979919433594,,230,
1776656511.768542,P2_ad_3000ms,rr,3000,79,7,4,5.025125503540039,,230,
1776656511.768542,P2_ad_3000ms,rr,3000,79,8,7,8.793970108032227,,230,
1776656511.768542,P2_ad_3000ms,rr,3000,79,9,4,5.025125503540039,,230,
1776656511.768542,P2_ad_3000ms,rr,3000,79,10,4,5.025125503540039,,230,
1776656511.768542,P2_ad_3000ms,rr,3000,79,11,63,79.1457290649414,,230,
1776656511.768542,P2_ad_3000ms,rr,3000,79,12,1,1.2562813758850098,,230,
1776656511.768542,P2_ad_3000ms,rr,3000,79,13,0,0.0,,230,
1776656522.0939643,P2_ad_3000ms,rr,3000,80,1,38,47.73869323730469,,230,
1776656522.0939643,P2_ad_3000ms,rr,3000,80,2,4,5.025125503540039,,230,
1776656522.0939643,P2_ad_3000ms,rr,3000,80,3,0,0.0,,230,
1776656522.0939643,P2_ad_3000ms,rr,3000,80,4,8,10.050251007080078,,230,
1776656522.0939643,P2_ad_3000ms,rr,3000,80,5,11,13.819095611572266,,230,
1776656522.0939643,P2_ad_3000ms,rr,3000,80,6,247,310.301513671875,,230,
1776656522.0939643,P2_ad_3000ms,rr,3000,80,7,5,6.281406879425049,,230,
1776656522.0939643,P2_ad_3000ms,rr,3000,80,8,0,0.0,,230,
1776656522.0939643,P2_ad_3000ms,rr,3000,80,9,3,3.7688441276550293,,230,
1776656522.0939643,P2_ad_3000ms,rr,3000,80,10,9,11.306532859802246,,230,
1776656522.0939643,P2_ad_3000ms,rr,3000,80,11,81,101.75879669189453,,230,
1776656522.0939643,P2_ad_3000ms,rr,3000,80,12,2,2.5125627517700195,,230,
1776656522.0939643,P2_ad_3000ms,rr,3000,80,13,0,0.0,,230,
1776656532.479807,P2_ad_3000ms,rr,3000,81,1,63,79.1457290649414,,230,
1776656532.479807,P2_ad_3000ms,rr,3000,81,2,10,12.562813758850098,,230,
1776656532.479807,P2_ad_3000ms,rr,3000,81,3,1,1.2562813758850098,,230,
1776656532.479807,P2_ad_3000ms,rr,3000,81,4,6,7.537688255310059,,230,
1776656532.479807,P2_ad_3000ms,rr,3000,81,5,5,6.281406879425049,,230,
1776656532.479807,P2_ad_3000ms,rr,3000,81,6,269,337.939697265625,,230,
1776656532.479807,P2_ad_3000ms,rr,3000,81,7,21,26.38191032409668,,230,
1776656532.479807,P2_ad_3000ms,rr,3000,81,8,8,10.050251007080078,,230,
1776656532.479807,P2_ad_3000ms,rr,3000,81,9,1,1.2562813758850098,,230,
1776656532.479807,P2_ad_3000ms,rr,3000,81,10,1,1.2562813758850098,,230,
1776656532.479807,P2_ad_3000ms,rr,3000,81,11,145,182.16079711914062,,230,
1776656532.479807,P2_ad_3000ms,rr,3000,81,12,5,6.281406879425049,,230,
1776656532.479807,P2_ad_3000ms,rr,3000,81,13,0,0.0,,230,
1776656542.8015752,P2_ad_3000ms,rr,3000,82,1,50,62.81407165527344,,230,
1776656542.8015752,P2_ad_3000ms,rr,3000,82,2,1,1.2562813758850098,,230,
1776656542.8015752,P2_ad_3000ms,rr,3000,82,3,1,1.2562813758850098,,230,
1776656542.8015752,P2_ad_3000ms,rr,3000,82,4,8,10.050251007080078,,230,
1776656542.8015752,P2_ad_3000ms,rr,3000,82,5,1,1.2562813758850098,,230,
1776656542.8015752,P2_ad_3000ms,rr,3000,82,6,308,386.9346618652344,,230,
1776656542.8015752,P2_ad_3000ms,rr,3000,82,7,9,11.306532859802246,,230,
1776656542.8015752,P2_ad_3000ms,rr,3000,82,8,25,31.40703582763672,,230,
1776656542.8015752,P2_ad_3000ms,rr,3000,82,9,0,0.0,,230,
1776656542.8015752,P2_ad_3000ms,rr,3000,82,10,1,1.2562813758850098,,230,
1776656542.8015752,P2_ad_3000ms,rr,3000,82,11,102,128.1407012939453,,230,
1776656542.8015752,P2_ad_3000ms,rr,3000,82,12,1,1.2562813758850098,,230,
1776656542.8015752,P2_ad_3000ms,rr,3000,82,13,0,0.0,,230,
1776656553.151096,P2_ad_3000ms,rr,3000,83,1,69,86.68341827392578,,230,
1776656553.151096,P2_ad_3000ms,rr,3000,83,2,0,0.0,,230,
1776656553.151096,P2_ad_3000ms,rr,3000,83,3,4,5.025125503540039,,230,
1776656553.151096,P2_ad_3000ms,rr,3000,83,4,1,1.2562813758850098,,230,
1776656553.151096,P2_ad_3000ms,rr,3000,83,5,5,6.281406879425049,,230,
1776656553.151096,P2_ad_3000ms,rr,3000,83,6,251,315.3266296386719,,230,
1776656553.151096,P2_ad_3000ms,rr,3000,83,7,20,25.125627517700195,,230,
1776656553.151096,P2_ad_3000ms,rr,3000,83,8,4,5.025125503540039,,230,
1776656553.151096,P2_ad_3000ms,rr,3000,83,9,0,0.0,,230,
1776656553.151096,P2_ad_3000ms,rr,3000,83,10,0,0.0,,230,
1776656553.151096,P2_ad_3000ms,rr,3000,83,11,58,72.86431884765625,,230,
1776656553.151096,P2_ad_3000ms,rr,3000,83,12,3,3.7688441276550293,,230,
1776656553.151096,P2_ad_3000ms,rr,3000,83,13,1,1.2562813758850098,,230,
1776656563.551835,P2_ad_3000ms,rr,3000,84,1,49,61.55778884887695,,230,
1776656563.551835,P2_ad_3000ms,rr,3000,84,2,5,6.281406879425049,,230,
